name,component,carrier,bus0,bus1,r,x,b,s_nom,x_pu_eff,r_pu_eff,v_nom
1158,line,AC,KEAD11,WBUR11,0.0308,0.4944,18.7376,2779.0,3.4238227146814403e-06,2.1329639889196677e-07,380.0
1159,line,AC,KEAD43,KILL41,0.0403,0.7345,26.6033,3060.0,5.086565096952909e-06,2.7908587257617733e-07,380.0
1160,line,AC,KEAD43,WBUR41,0.0307,0.4916,18.6331,3326.0,3.4044321329639888e-06,2.126038781163435e-07,380.0
1161,line,AC,KEAR11,WHGA11,0.0667,0.6208,6.5558,835.0,4.299168975069252e-06,4.619113573407202e-07,380.0
1162,line,AC,KEAR11,WHGA11,0.0665,0.6177,5.3384,213.0,4.277700831024931e-06,4.605263157894737e-07,380.0
1163,line,AC,KEAR11,PADI11,0.0567,0.7296,24.2055,2169.0,5.052631578947369e-06,3.9265927977839337e-07,380.0
1164,line,AC,KEMS11,LOFI4A,0.0623,0.726,23.0007,3102.0,5.02770083102493e-06,4.314404432132964e-07,380.0
1165,line,AC,KEMS11,LOFI4B,0.0617,0.7176,22.7061,3102.0,4.969529085872576e-06,4.2728531855955676e-07,380.0
1166,line,AC,KENG41,LODR61,0.0032,0.0564,52.0546,1327.0,3.9058171745152354e-07,2.21606648199446e-08,380.0
1167,line,AC,KENG41,LODR61,0.0032,0.0562,51.9127,1327.0,3.89196675900277e-07,2.21606648199446e-08,380.0
1168,line,AC,KENG41,WIMB11,0.0085,0.1557,134.5735,1770.0,1.0782548476454295e-06,5.886426592797784e-08,380.0
1169,line,AC,KENG41,WIMB11,0.0084,0.1541,133.1654,1770.0,1.067174515235457e-06,5.8171745152354567e-08,380.0
1170,line,AC,KENG41,WISD11,0.002,0.0347,32.0798,1770.0,2.4030470914127423e-07,1.3850415512465374e-08,380.0
1171,line,AC,KENG41,WISD11,0.002,0.0353,32.6255,1770.0,2.4445983379501383e-07,1.3850415512465374e-08,380.0
1172,line,AC,KIBY11,LISD11,0.0173,0.2966,60.8154,762.0,2.0540166204986147e-06,1.1980609418282548e-07,380.0
1173,line,AC,KIBY11,LISD11,0.0228,0.2008,86.3283,762.0,1.3905817174515235e-06,1.5789473684210527e-07,380.0
1174,line,AC,KIBY11,RAIN11,0.0258,0.3778,3.8519,1416.0,2.6163434903047094e-06,1.7867036011080332e-07,380.0
1175,line,AC,KIBY11,RAIN11,0.0258,0.3778,3.8519,1416.0,2.6163434903047094e-06,1.7867036011080332e-07,380.0
1176,line,AC,KIBY11,WASF1A,0.0414,0.4478,3.0891,1521.0,3.101108033240997e-06,2.8670360110803326e-07,380.0
1177,line,AC,KIBY11,WASF1B,0.0415,0.4491,3.0984,1521.0,3.1101108033241e-06,2.8739612188365654e-07,380.0
1178,line,AC,KILL41,KILL41,0.0001,1.0,0.0001,2750.0,6.925207756232687e-06,6.925207756232687e-10,380.0
1179,line,AC,KILL41,SHBA41,0.0179,0.3134,10.7556,2860.0,2.1703601108033243e-06,1.2396121883656508e-07,380.0
1180,line,AC,KINO11,KINO11,0.0027,2.0,0.0001,2002.0,1.3850415512465373e-05,1.8698060941828255e-08,380.0
1181,line,AC,KINO11,KINO11,0.0027,2.0,0.0001,2002.0,1.3850415512465373e-05,1.8698060941828255e-08,380.0
1182,line,AC,KINO11,NFLE11,0.0284,0.4216,15.2234,3102.0,2.9196675900277007e-06,1.9667590027700832e-07,380.0
1183,line,AC,KINO11,SING41,0.0192,0.3076,11.6582,2889.0,2.1301939058171744e-06,1.3296398891966757e-07,380.0
1184,line,AC,KINO11,TILB13,0.0181,0.2893,46.9053,2003.0,2.0034626038781164e-06,1.2534626038781163e-07,380.0
1185,line,AC,KIRK2A,SKLG11,0.0146,0.2402,93.5689,762.0,1.6634349030470913e-06,1.0110803324099723e-07,380.0
1186,line,AC,KITW11,OCKH11,0.0525,0.5743,6.2479,772.0,3.977146814404432e-06,3.6357340720221603e-07,380.0
1187,line,AC,KITW11,OLDB11,0.0301,0.3318,8.6639,667.0,2.2977839335180054e-06,2.0844875346260386e-07,380.0
1188,line,AC,KNAR11,MONF21,0.2716,1.7712,11.0429,551.0,1.2265927977839337e-05,1.8808864265927979e-06,380.0
1189,line,AC,KNAR11,POPP31,0.3299,2.3254,12.2192,551.0,1.6103878116343492e-05,2.2846260387811638e-06,380.0
1190,line,AC,GRTO61,TODP61,0.0212,0.2477,1.654,1408.0,1.7153739612188367e-06,1.4681440443213296e-07,380.0
1191,line,AC,GRTO61,SALH41,0.0184,0.2024,10.54,1831.0,1.4016620498614958e-06,1.2742382271468143e-07,380.0
1192,line,AC,GRTO61,THTO41,0.1057,1.6537,264.9969,2418.0,1.1452216066481994e-05,7.31994459833795e-07,380.0
1193,line,AC,GRTO61,THTO42,0.1057,1.6537,264.9969,2418.0,1.1452216066481994e-05,7.31994459833795e-07,380.0
1194,line,AC,LAGA41,LAND11,0.0339,0.4081,12.7628,2423.0,2.8261772853185596e-06,2.347645429362881e-07,380.0
1195,line,AC,LAGA41,LAND11,0.0341,0.4108,12.8376,1389.0,2.844875346260388e-06,2.3614958448753462e-07,380.0
1196,line,AC,LALE11,WWEY2A,0.0317,0.3434,2.3695,1316.0,2.3781163434903044e-06,2.1952908587257618e-07,380.0
1197,line,AC,LEGA11,TREU4A,0.0135,0.2316,7.3388,2860.0,1.6038781163434903e-06,9.349030470914127e-08,380.0
1198,line,AC,LEGA11,TREU4B,0.0135,0.2316,7.3388,2860.0,1.6038781163434903e-06,9.349030470914127e-08,380.0
1199,line,AC,LEGA11,SHRE4A,0.075,0.9028,28.2295,2002.0,6.25207756232687e-06,5.193905817174515e-07,380.0
1200,line,AC,LEIB4A,SUND11,0.0119,0.2311,9.0472,2779.0,1.600415512465374e-06,8.240997229916898e-08,380.0
1201,line,AC,LEIB4B,SUND11,0.0119,0.2311,9.0472,2779.0,1.600415512465374e-06,8.240997229916898e-08,380.0
1202,line,AC,LEIS11,SIZE11,0.0196,0.2155,4.8028,301.0,1.492382271468144e-06,1.3573407202216067e-07,380.0
1203,line,AC,LEIS11,SIZE12,0.0195,0.2154,4.8006,301.0,1.491689750692521e-06,1.350415512465374e-07,380.0
1204,line,AC,LEIS11,SIZE1A,0.015,0.1655,3.6876,301.0,1.1461218836565098e-06,1.038781163434903e-07,380.0
1205,line,AC,LEIS11,SIZE1B,0.015,0.1655,3.6876,301.0,1.1461218836565098e-06,1.038781163434903e-07,380.0
1206,line,AC,LEIS11,SIZE11,0.0009,0.0141,0.534,2779.0,9.764542936288089e-08,6.232686980609418e-09,380.0
1207,line,AC,LISD11,LISD2A,0.0173,1.387,0.0001,750.0,9.605263157894737e-06,1.1980609418282548e-07,380.0
1208,line,AC,LITT11,LITT11,0.0007,0.0118,10.9152,2063.0,8.17174515235457e-08,4.847645429362881e-09,380.0
1209,line,AC,LITT11,LOFI4A,0.0127,0.157,4.8712,3103.0,1.0872576177285318e-06,8.795013850415512e-08,380.0
1210,line,AC,LITT11,LOFI4B,0.0127,0.157,4.8712,3055.0,1.0872576177285318e-06,8.795013850415512e-08,380.0
1211,line,AC,LITT11,WTHU4E,0.0041,0.0575,21.3295,1936.0,3.9819944598337953e-07,2.839335180055402e-08,380.0
1212,line,AC,LITT11,WTHU4F,0.0041,0.0575,21.3295,1936.0,3.9819944598337953e-07,2.839335180055402e-08,380.0
1213,line,AC,LOFI4A,ROWD4A,0.0576,0.5347,15.3479,1590.0,3.7029085872576175e-06,3.9889196675900275e-07,380.0
1214,line,AC,LOFI4B,ROWD4B,0.0576,0.5347,15.3479,1590.0,3.7029085872576175e-06,3.9889196675900275e-07,380.0
1215,line,AC,LOVE11,NURS11,0.0396,0.6344,24.0461,2771.0,4.393351800554016e-06,2.7423822714681445e-07,380.0
1216,line,AC,LOVE11,NURS11,0.0396,0.6344,24.0461,2779.0,4.393351800554016e-06,2.7423822714681445e-07,380.0
1217,line,AC,MACC31,STAL4B,0.062,0.617,18.1761,1710.0,4.272853185595568e-06,4.293628808864266e-07,380.0
1218,line,AC,GRAN61,PYLE11,0.0211,0.2537,1.7667,1204.0,1.7569252077562326e-06,1.461218836565097e-07,380.0
1219,line,AC,MANN11,MANN11,0.0001,0.0001,0.0001,3326.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1220,line,AC,MANN11,MANN11,0.0001,0.0001,0.0001,3326.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1221,line,AC,MANN11,NURS11,0.0416,0.6467,62.4474,2779.0,4.478531855955679e-06,2.8808864265927976e-07,380.0
1222,line,AC,MARH41,MARH4A,0.0001,0.0001,0.0001,2860.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1223,line,AC,MARH42,MARH4B,0.0001,0.0001,0.0001,2860.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1224,line,AC,MAWO41,NURS11,0.0093,0.1281,5.0417,2423.0,8.871191135734071e-07,6.440443213296398e-08,380.0
1225,line,AC,MEDB4A,STEN11,0.0062,0.1202,4.705,3326.0,8.32409972299169e-07,4.293628808864266e-08,380.0
1226,line,AC,MEDB4A,STWB4R,0.0779,1.5089,59.0491,3326.0,1.04494459833795e-05,5.394736842105262e-07,380.0
1227,line,AC,MEDB4B,STEN11,0.0062,0.1202,4.705,3326.0,8.32409972299169e-07,4.293628808864266e-08,380.0
1228,line,AC,MEDB4B,STWB4Q,0.0779,1.5089,59.0491,3326.0,1.04494459833795e-05,5.394736842105262e-07,380.0
1229,line,AC,MELK11,MITY11,0.0511,0.5591,16.2853,2105.0,3.8718836565096955e-06,3.538781163434903e-07,380.0
1230,line,AC,MELK11,MITY11,0.051,0.5581,16.257,2105.0,3.864958448753463e-06,3.53185595567867e-07,380.0
1231,line,AC,MELK11,SAFO41,0.1484,1.7246,252.3421,2009.0,1.1943213296398892e-05,1.0277008310249308e-06,380.0
1232,line,AC,MELK11,SEAB11,0.0598,0.9451,34.8897,2545.0,6.545013850415513e-06,4.1412742382271467e-07,380.0
1233,line,AC,MIDL41,QUER4A,0.0086,0.1667,6.5225,3326.0,1.154432132963989e-06,5.9556786703601106e-08,380.0
1234,line,AC,MILL41,MILL4A,0.0006,0.0068,0.197,352.0,4.709141274238227e-08,4.1551246537396114e-09,380.0
1235,line,AC,MILL41,MILL4B,0.0006,0.0068,0.197,352.0,4.709141274238227e-08,4.1551246537396114e-09,380.0
1236,line,AC,MILL4A,SUND11,0.025,0.2736,7.9687,2009.0,1.8947368421052632e-06,1.731301939058172e-07,380.0
1237,line,AC,MILL4B,SUND11,0.0254,0.2777,8.0872,2009.0,1.923130193905817e-06,1.7590027700831025e-07,380.0
1238,line,AC,MONF22,POPP31,0.208,2.0034,8.337,682.0,1.3873961218836566e-05,1.4404432132963988e-06,380.0
1239,line,AC,MONF21,PADI11,0.1064,1.6286,54.7416,2518.0,1.1278393351800555e-05,7.368421052631578e-07,380.0
1240,line,AC,DUDO11,NECT4A,0.0001,0.0001,0.0001,1364.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1241,line,AC,DUDO11,NECT4B,0.0001,0.0001,0.0001,3326.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1242,line,AC,NECT4A,NORM11,0.0332,0.644,25.1993,3326.0,4.459833795013851e-06,2.2991689750692521e-07,380.0
1243,line,AC,NECT4A,WALP11,0.0369,0.7148,27.9739,3326.0,4.950138504155125e-06,2.5554016620498615e-07,380.0
1244,line,AC,NECT4B,NORM11,0.0332,0.644,25.1993,3326.0,4.459833795013851e-06,2.2991689750692521e-07,380.0
1245,line,AC,NECT4B,WALP11,0.0369,0.7148,27.9739,3326.0,4.950138504155125e-06,2.5554016620498615e-07,380.0
1246,line,AC,NEEP31,PITS31,0.0214,0.1378,26.8236,419.0,9.542936288088642e-07,1.4819944598337949e-07,380.0
1247,line,AC,NEEP31,SHEC31,0.0234,0.1494,29.8542,419.0,1.0346260387811635e-06,1.6204986149584488e-07,380.0
1248,line,AC,NEEP31,STSB4A,0.0276,0.2627,7.1402,2779.0,1.8192520775623268e-06,1.9113573407202217e-07,380.0
1249,line,AC,NEWX11,WIMB11,0.0273,0.3121,138.0617,827.0,2.1613573407202215e-06,1.8905817174515236e-07,380.0
1250,line,AC,NEWX11,WIMB11,0.0273,0.3121,138.0617,819.0,2.1613573407202215e-06,1.8905817174515236e-07,380.0
1251,line,AC,NFLE11,SING41,0.0093,0.114,3.5652,2889.0,7.894736842105264e-07,6.440443213296398e-08,380.0
1252,line,AC,NFLE11,WTHU31,0.0137,0.1494,4.3529,2004.0,1.0346260387811635e-06,9.487534626038782e-08,380.0
1253,line,AC,NFLE11,WTHU31,0.0137,0.1494,4.3529,2004.0,1.0346260387811635e-06,9.487534626038782e-08,380.0
1254,line,AC,NORL31,SHEC31,0.0192,0.1119,29.2487,419.0,7.749307479224376e-07,1.3296398891966757e-07,380.0
1255,line,AC,NORL31,PITS31,0.0473,0.2752,71.9242,419.0,1.9058171745152354e-06,3.275623268698061e-07,380.0
1256,line,AC,NORM11,NOTR11,0.23600000000000002,0.7780020000000001,0.315,352.0,5.387825484764544e-06,1.6343490304709143e-06,380.0
1257,line,AC,NORM12,NOTR12,0.2362,0.7780020000000001,0.3149,324.0,5.387825484764544e-06,1.6357340720221607e-06,380.0
1258,line,AC,NORT11,SALH11,0.0464,0.526,3.2482,1381.0,3.6426592797783937e-06,3.2132963988919665e-07,380.0
1259,line,AC,NORT11,OSBA11,0.1132,1.593,51.0467,2009.0,1.103185595567867e-05,7.839335180055401e-07,380.0
1260,line,AC,NORT11,OSBA11,0.1132,1.593,51.0467,2009.0,1.103185595567867e-05,7.839335180055401e-07,380.0
1261,line,AC,NORT11,SALH42,0.022,0.2492,6.888,1831.0,1.7257617728531857e-06,1.5235457063711912e-07,380.0
1262,line,AC,NORT11,SPEN11,0.0276,0.4062,12.7287,2545.0,2.8130193905817175e-06,1.9113573407202217e-07,380.0
1263,line,AC,NORT11,SPEN11,0.0276,0.4062,12.7287,2545.0,2.8130193905817175e-06,1.9113573407202217e-07,380.0
1264,line,AC,OCKH11,WIEN11,0.0216,0.202,4.2819,672.0,1.3988919667590029e-06,1.4958448753462604e-07,380.0
1265,line,AC,OCKH2A,WIEN11,0.0213,0.1977,1.2665,760.0,1.3691135734072021e-06,1.4750692520775624e-07,380.0
1266,line,AC,OFFE31,WBOL61,0.0327,0.3406,2.2784,1148.0,2.3587257617728533e-06,2.2645429362880886e-07,380.0
1267,line,AC,OSBA11,THTO43,0.0182,0.292,11.0682,2779.0,2.0221606648199443e-06,1.260387811634349e-07,380.0
1268,line,AC,OSBA11,THTO41,0.0182,0.292,11.0682,2771.0,2.0221606648199443e-06,1.260387811634349e-07,380.0
1269,line,AC,PADI11,PEWO4B,0.0556,0.7049,23.1779,2169.0,4.881578947368421e-06,3.850415512465374e-07,380.0
1270,line,AC,PELH11,RYEH4A,0.025,0.4003,15.1704,2779.0,2.7721606648199443e-06,1.731301939058172e-07,380.0
1271,line,AC,PELH11,RYEH4B,0.0254,0.4077,15.4489,2779.0,2.8234072022160667e-06,1.7590027700831025e-07,380.0
1272,line,AC,PELH11,SUND11,0.0487,0.752,31.2185,3180.0,5.207756232686981e-06,3.3725761772853185e-07,380.0
1273,line,AC,PELH11,WYMO11,0.029,0.4469,18.6034,2771.0,3.094875346260388e-06,2.0083102493074793e-07,380.0
1274,line,AC,PEMB11,SWAN11,0.0919,1.4731,55.833,2779.0,1.0201523545706372e-05,6.364265927977839e-07,380.0
1275,line,AC,PEMB11,SWAN11,0.0911,1.4606,55.3574,2779.0,1.0114958448753462e-05,6.308864265927978e-07,380.0
1276,line,AC,PEMB11,SWAN42,0.0918,1.4709,55.7496,2779.0,1.018628808864266e-05,6.357340720221608e-07,380.0
1277,line,AC,PEMB11,PORH11,0.2372,3.8063,207.4152,2779.0,2.6359418282548476e-05,1.6426592797783934e-06,380.0
1278,line,AC,PENM4A,PENT11,0.0645,0.9572,29.2535,2779.0,6.6288088642659285e-06,4.4667590027700834e-07,380.0
1279,line,AC,PENM4B,PENT11,0.0645,0.9572,29.2535,2779.0,6.6288088642659285e-06,4.4667590027700834e-07,380.0
1280,line,AC,PENT11,TRAW11,0.0633,0.9555,131.5497,1135.0,6.617036011080332e-06,4.383656509695291e-07,380.0
1281,line,AC,PENT11,WYLF11,0.0382,0.6129,23.2307,2779.0,4.244459833795014e-06,2.6454293628808863e-07,380.0
1282,line,AC,PENT11,WYLF11,0.0382,0.6129,23.2307,2779.0,4.244459833795014e-06,2.6454293628808863e-07,380.0
1283,line,AC,PERH11,WYLF11,0.475,4.232,1.0947,330.0,2.9307479224376733e-05,3.289473684210526e-06,380.0
1284,line,AC,PERH11,WYLF11,0.475,4.232,1.0947,333.0,2.9307479224376733e-05,3.289473684210526e-06,380.0
1285,line,AC,PENW11,PEWO2C,0.0001,0.476,0.0001,1524.0,3.2963988919667587e-06,6.925207756232687e-10,380.0
1286,line,AC,PENW11,PEWO2D,0.0001,0.476,0.0001,1524.0,3.2963988919667587e-06,6.925207756232687e-10,380.0
1287,line,AC,PEWO2C,WASF1A,0.0887,0.9606,6.6274,1521.0,6.652354570637119e-06,6.142659279778393e-07,380.0
1288,line,AC,PEWO2D,WASF1B,0.0889,0.9623,6.6386,1521.0,6.664127423822715e-06,6.156509695290859e-07,380.0
1289,line,AC,PENE11,QUER4A,0.0498,0.6128,19.1665,3102.0,4.2437673130193905e-06,3.448753462603878e-07,380.0
1290,line,AC,PENE11,QUER4B,0.05,0.6156,19.2551,3102.0,4.2631578947368425e-06,3.462603878116344e-07,380.0
1291,line,AC,PITS31,TEMP31,0.0294,0.1713,44.7561,419.0,1.1862880886426593e-06,2.0360110803324098e-07,380.0
1292,line,AC,PITS31,WIBA31,0.0077,0.0581,17.337,439.0,4.0235457063711913e-07,5.332409972299169e-08,380.0
1293,line,AC,PUDM41,WHAM4A,0.002,0.0178,39.06,1282.0,1.2326869806094183e-07,1.3850415512465374e-08,380.0
1294,line,AC,PYLE11,PYLE11,0.0004,0.0063,1.69,1204.0,4.362880886426593e-08,2.770083102493075e-09,380.0
1295,line,AC,RASS11,PORH11,0.0799,1.2847,109.6583,2779.0,8.896814404432133e-06,5.533240997229917e-07,380.0
1296,line,AC,RATS11,STAY4A,0.0793,0.8678,25.2757,2147.0,6.009695290858726e-06,5.49168975069252e-07,380.0
1297,line,AC,RATS11,STOB11,0.0487,0.5326,21.4031,2147.0,3.688365650969529e-06,3.3725761772853185e-07,380.0
1298,line,AC,RATS11,WILL11,0.0397,0.435,16.174,1309.0,3.012465373961219e-06,2.7493074792243767e-07,380.0
1299,line,AC,RATS11,WILL11,0.0394,0.4314,12.5666,2009.0,2.987534626038781e-06,2.7285318559556784e-07,380.0
1300,line,AC,RAYM11,TILB11,0.0319,0.3933,12.3014,2213.0,2.7236842105263157e-06,2.209141274238227e-07,380.0
1301,line,AC,REBR32,TOTT12,0.0166,0.2027,106.1327,1205.0,1.4037396121883656e-06,1.1495844875346261e-07,380.0
1302,line,AC,REBR31,TOTT12,0.0174,0.2151,125.3726,1205.0,1.489612188365651e-06,1.2049861495844875e-07,380.0
1303,line,AC,RHIG41,SWAN11,0.0373,0.5973,22.6374,2779.0,4.1364265927977846e-06,2.583102493074792e-07,380.0
1304,line,AC,ROCH11,STAL11,0.1235,1.3183,8.54,1324.0,9.129501385041551e-06,8.552631578947369e-07,380.0
1305,line,AC,ROCH11,WHGA11,0.053,0.4934,5.9105,841.0,3.4168975069252076e-06,3.670360110803324e-07,380.0
1306,line,AC,ROCH11,WHGA11,0.0529,0.4929,5.7039,419.0,3.4134349030470915e-06,3.6634349030470914e-07,380.0
1307,line,AC,RYEH13,RYEH4B,0.0001,0.0024,0.0903,2779.0,1.6620498614958446e-08,6.925207756232687e-10,380.0
1308,line,AC,RYEH13,WALX21,0.0058,0.0926,3.5096,2779.0,6.412742382271469e-07,4.016620498614958e-08,380.0
1309,line,AC,RYEH4A,RYEH11,0.0004,0.0051,0.1585,2779.0,3.531855955678671e-08,2.770083102493075e-09,380.0
1310,line,AC,RYEH4A,WALX21,0.0059,0.095,3.6,2779.0,6.578947368421053e-07,4.085872576177285e-08,380.0
1311,line,AC,RYEH4B,RYEH12,0.0003,0.0041,0.1291,2779.0,2.839335180055402e-08,2.0775623268698057e-09,380.0
1312,line,AC,SAEN11,SAES21,0.0013,0.018,0.1501,1749.0,1.2465373961218836e-07,9.002770083102493e-09,380.0
1313,line,AC,SALH41,SALH42,0.0001,0.125,0.0001,2217.0,8.656509695290858e-07,6.925207756232687e-10,380.0
1314,line,AC,SEAB11,WHSO4A,0.0374,0.5858,97.4265,1424.0,4.056786703601108e-06,2.5900277008310253e-07,380.0
1315,line,AC,SELL11,SELL11,0.0125,1.0,0.0001,1860.0,6.925207756232687e-06,8.65650969529086e-08,380.0
1316,line,AC,SELL11,SELL4C,0.0001,0.0013,9.9716,2369.0,9.002770083102493e-09,6.925207756232687e-10,380.0
1317,line,AC,SELL11,SELL4D,0.0001,0.0013,9.9716,2369.0,9.002770083102493e-09,6.925207756232687e-10,380.0
1318,line,AC,SELL11,SELL4E,0.0002,0.0022,14.94,2369.0,1.5235457063711913e-08,1.3850415512465375e-09,380.0
1319,line,AC,SELL11,SELL4F,0.0002,0.0022,14.94,2369.0,1.5235457063711913e-08,1.3850415512465375e-09,380.0
1320,line,AC,SELL4B,SELL4C,0.0004,0.0049,0.1542,3326.0,3.393351800554017e-08,2.770083102493075e-09,380.0
1321,line,AC,SELL4B,SELL4D,0.0004,0.0049,0.1542,3326.0,3.393351800554017e-08,2.770083102493075e-09,380.0
1322,line,AC,SELL4B,SELL4E,0.0006,0.0075,0.234,3326.0,5.193905817174515e-08,4.1551246537396114e-09,380.0
1323,line,AC,SELL4B,SELL4F,0.0006,0.0075,0.234,3326.0,5.193905817174515e-08,4.1551246537396114e-09,380.0
1324,line,AC,SHRE4A,SHRE11,0.0001,0.001,0.0324,240.0,6.925207756232687e-09,6.925207756232687e-10,380.0
1325,line,AC,SHUR41,TAUN11,0.0487,0.5369,15.6552,3100.0,3.71814404432133e-06,3.3725761772853185e-07,380.0
1326,line,AC,SPEN11,STEN11,0.0498,0.7386,24.4993,2470.0,5.114958448753463e-06,3.448753462603878e-07,380.0
1327,line,AC,SPEN11,STEN11,0.0497,0.7368,22.4165,2470.0,5.102493074792244e-06,3.4418282548476456e-07,380.0
1328,line,AC,SPLN41,WALP11,0.0272,0.5117,19.3195,3189.0,3.5436288088642664e-06,1.883656509695291e-07,380.0
1329,line,AC,SSHI31,TYNE51,0.031,0.2985,1.9072,1236.0,2.067174515235457e-06,2.146814404432133e-07,380.0
1330,line,AC,SSHI31,WBOL61,0.02,0.1848,1.1845,1175.0,1.2797783933518004e-06,1.3850415512465375e-07,380.0
1331,line,AC,STAL11,THOM61,0.0793,1.2727,151.2452,1330.0,8.813711911357341e-06,5.49168975069252e-07,380.0
1332,line,AC,STAL4B,STSB4A,0.0345,0.532,124.2199,1649.0,3.6842105263157896e-06,2.3891966759002773e-07,380.0
1333,line,AC,STAY4A,MARH4A,0.1328,1.4529,42.3252,2514.0,1.0061634349030472e-05,9.196675900277009e-07,380.0
1334,line,AC,STEN11,STES11,0.026600000000000002,0.1193,0.1077,198.0,8.261772853185596e-07,1.8421052631578948e-07,380.0
1335,line,AC,SUND11,WYMO11,0.0196,0.302,12.5826,3048.0,2.0914127423822713e-06,1.3573407202216067e-07,380.0
1336,line,AC,SWAN11,SWAN12,0.0014,0.0128,0.3677,3048.0,8.86426592797784e-08,9.695290858725762e-09,380.0
1337,line,AC,SWAN42,SWAN11,0.0014,0.0128,0.3677,1389.0,8.86426592797784e-08,9.695290858725762e-09,380.0
1338,line,AC,TEMP31,WIBA31,0.0159,0.0923,24.1308,421.0,6.39196675900277e-07,1.1011080332409973e-07,380.0
1339,line,AC,THOM61,WMEL11,0.1105,1.0548,15.8849,764.0,7.304709141274238e-06,7.652354570637119e-07,380.0
1340,line,AC,THOM2A,WMEL11,0.1126,1.0793,10.588,955.0,7.474376731301939e-06,7.797783933518006e-07,380.0
1341,line,AC,THUR61,THUR2A,0.0488,0.1944,1.2745,551.0,1.3462603878116343e-06,3.379501385041551e-07,380.0
1342,line,AC,THUR2A,WMEL11,0.0746,0.7099,4.3235,955.0,4.916204986149584e-06,5.166204986149584e-07,380.0
1343,line,AC,TILB11,WARL11,0.0597,0.553,3.5441,1175.0,3.829639889196676e-06,4.1343490304709145e-07,380.0
1344,line,AC,TILB11,WARL11,0.059,0.5459,3.4987,1120.0,3.780470914127424e-06,4.085872576177285e-07,380.0
1345,line,AC,TILB13,TILB11,0.0001,0.0012,0.033,3102.0,8.310249307479223e-09,6.925207756232687e-10,380.0
1346,line,AC,TILB13,TILB11,0.0001,0.0011,0.0353,3102.0,7.617728531855956e-09,6.925207756232687e-10,380.0
1347,line,AC,TOTT2A,TOTT11,0.0001,0.0001,0.0001,904.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1348,line,AC,TOTT2A,TOTT12,0.0001,0.0001,0.0001,950.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1349,line,AC,TOTT2B,TOTT11,0.0001,0.0001,0.0001,904.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1350,line,AC,TOTT2B,TOTT12,0.0001,0.0001,0.0001,950.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1351,line,AC,TRAW11,TREU4A,0.1002,1.2333,38.5731,3102.0,8.540858725761773e-06,6.939058171745152e-07,380.0
1352,line,AC,TRAW11,TREU4B,0.1002,1.2333,38.5731,3102.0,8.540858725761773e-06,6.939058171745152e-07,380.0
1353,line,AC,TREM31,USKM2A,0.0854,0.7095,3.7487,695.0,4.913434903047091e-06,5.914127423822715e-07,380.0
1354,line,AC,TYNE11,WBOL61,0.051,0.4835,3.093,1180.0,3.348337950138504e-06,3.53185595567867e-07,380.0
1355,line,AC,USKM11,USKM12,0.25,20.0,0.0001,90.0,0.00013850415512465375,1.7313019390581717e-06,380.0
1356,line,AC,ALST31,USKM2A,0.0038,0.036,0.1546,695.0,2.493074792243767e-07,2.631578947368421e-08,380.0
1357,line,AC,ALST31,USKM2B,0.0039,0.0167,0.1052,682.0,1.1565096952908587e-07,2.7008310249307478e-08,380.0
1358,line,AC,ALST31,WHSO31,0.0345,0.2401,1.6394,1005.0,1.6627423822714681e-06,2.3891966759002773e-07,380.0
1359,line,AC,ALST31,WHSO32,0.0345,0.2405,1.6417,1005.0,1.6655124653739612e-06,2.3891966759002773e-07,380.0
1360,line,AC,USKM2A,WHSO31,0.0306,0.289,1.2455,695.0,2.0013850415512464e-06,2.1191135734072022e-07,380.0
1361,line,AC,USKM2B,WHSO32,0.0322,0.304,1.3103,682.0,2.1052631578947366e-06,2.229916897506925e-07,380.0
1362,line,AC,WBUR41,WBUR11,0.0026,2.3169,0.0001,1500.0,1.604501385041551e-05,1.8005540166204985e-08,380.0
1363,line,AC,WHSO32,WHSO4A,0.0001,0.0013,0.0506,992.0,9.002770083102493e-09,6.925207756232687e-10,380.0
1364,line,AC,WIMB11,WIMB2A,0.0001,0.0001,0.0001,995.0,6.925207756232687e-10,6.925207756232687e-10,380.0
1365,line,AC,WTHU4C,WTHU4E,0.0001,1.0,0.0001,2400.0,6.925207756232687e-06,6.925207756232687e-10,380.0
1366,line,AC,WTHU4D,WTHU4F,0.0001,1.0,0.0001,2400.0,6.925207756232687e-06,6.925207756232687e-10,380.0
1367,line,AC,BOSO11,BOSW31,1.634,2.451,25.197,106.0,1.6973684210526315e-05,1.131578947368421e-05,380.0
1368,line,AC,BEIW31,BEIW32,0.033,0.014,4.119,321.0,9.695290858725762e-08,2.285318559556787e-07,380.0
1369,line,AC,BEIW31,BEAT21,0.822,2.262,291.875,321.0,1.5664819944598337e-05,5.692520775623269e-06,380.0
